track_id,audio_path,genre,split
58539,data/audio/fma_small\058\058539.mp3,Pop,training
58540,data/audio/fma_small\058\058540.mp3,Pop,training
58541,data/audio/fma_small\058\058541.mp3,Folk,training
58542,data/audio/fma_small\058\058542.mp3,Folk,training
58543,data/audio/fma_small\058\058543.mp3,Folk,training
59078,data/audio/fma_small\059\059078.mp3,,validation
59373,data/audio/fma_small\059\059373.mp3,,training
59374,data/audio/fma_small\059\059374.mp3,,validation
59443,data/audio/fma_small\059\059443.mp3,Rock,training
59445,data/audio/fma_small\059\059445.mp3,Rock,training
59446,data/audio/fma_small\059\059446.mp3,Rock,training
59448,data/audio/fma_small\059\059448.mp3,Rock,training
59449,data/audio/fma_small\059\059449.mp3,Rock,training
59451,data/audio/fma_small\059\059451.mp3,Rock,training
59454,data/audio/fma_small\059\059454.mp3,Electronic,training
59561,data/audio/fma_small\059\059561.mp3,Rock,validation
59562,data/audio/fma_small\059\059562.mp3,Rock,validation
59581,data/audio/fma_small\059\059581.mp3,,training
59653,data/audio/fma_small\059\059653.mp3,,training
59654,data/audio/fma_small\059\059654.mp3,,training
59656,data/audio/fma_small\059\059656.mp3,,training
59657,data/audio/fma_small\059\059657.mp3,,training
59658,data/audio/fma_small\059\059658.mp3,,training
59659,data/audio/fma_small\059\059659.mp3,,training
59660,data/audio/fma_small\059\059660.mp3,,training
59663,data/audio/fma_small\059\059663.mp3,,training
59664,data/audio/fma_small\059\059664.mp3,,training
59666,data/audio/fma_small\059\059666.mp3,Experimental,training
59667,data/audio/fma_small\059\059667.mp3,Experimental,training
59669,data/audio/fma_small\059\059669.mp3,Experimental,training
59671,data/audio/fma_small\059\059671.mp3,Experimental,training
59673,data/audio/fma_small\059\059673.mp3,Rock,validation
59675,data/audio/fma_small\059\059675.mp3,Rock,validation
59676,data/audio/fma_small\059\059676.mp3,Rock,validation
59677,data/audio/fma_small\059\059677.mp3,Rock,validation
59678,data/audio/fma_small\059\059678.mp3,Rock,validation
59679,data/audio/fma_small\059\059679.mp3,Rock,validation
59680,data/audio/fma_small\059\059680.mp3,Rock,validation
59681,data/audio/fma_small\059\059681.mp3,,test
59682,data/audio/fma_small\059\059682.mp3,,test
59683,data/audio/fma_small\059\059683.mp3,,test
59684,data/audio/fma_small\059\059684.mp3,,test
59685,data/audio/fma_small\059\059685.mp3,Rock,test
59686,data/audio/fma_small\059\059686.mp3,Rock,test
59687,data/audio/fma_small\059\059687.mp3,Rock,test
59688,data/audio/fma_small\059\059688.mp3,Rock,test
59695,data/audio/fma_small\059\059695.mp3,Rock,test
59702,data/audio/fma_small\059\059702.mp3,,training
59706,data/audio/fma_small\059\059706.mp3,Electronic,training
59707,data/audio/fma_small\059\059707.mp3,Electronic,training
59708,data/audio/fma_small\059\059708.mp3,Electronic,training
59709,data/audio/fma_small\059\059709.mp3,Electronic,training
59710,data/audio/fma_small\059\059710.mp3,Electronic,training
59711,data/audio/fma_small\059\059711.mp3,Electronic,training
59718,data/audio/fma_small\059\059718.mp3,Electronic,training
59719,data/audio/fma_small\059\059719.mp3,,training
59720,data/audio/fma_small\059\059720.mp3,,training
59721,data/audio/fma_small\059\059721.mp3,,training
59723,data/audio/fma_small\059\059723.mp3,,training
59724,data/audio/fma_small\059\059724.mp3,,training
59725,data/audio/fma_small\059\059725.mp3,,training
59726,data/audio/fma_small\059\059726.mp3,,test
59727,data/audio/fma_small\059\059727.mp3,,training
59823,data/audio/fma_small\059\059823.mp3,Rock,training
59876,data/audio/fma_small\059\059876.mp3,,training
59930,data/audio/fma_small\059\059930.mp3,,test
60037,data/audio/fma_small\060\060037.mp3,,training
60038,data/audio/fma_small\060\060038.mp3,,training
60041,data/audio/fma_small\060\060041.mp3,,training
60042,data/audio/fma_small\060\060042.mp3,,training
60045,data/audio/fma_small\060\060045.mp3,,training
60048,data/audio/fma_small\060\060048.mp3,,training
60074,data/audio/fma_small\060\060074.mp3,Folk,training
60143,data/audio/fma_small\060\060143.mp3,,training
60144,data/audio/fma_small\060\060144.mp3,,training
60145,data/audio/fma_small\060\060145.mp3,,training
60146,data/audio/fma_small\060\060146.mp3,,training
60170,data/audio/fma_small\060\060170.mp3,Experimental,validation
60317,data/audio/fma_small\060\060317.mp3,Electronic,training
60331,data/audio/fma_small\060\060331.mp3,,training
60472,data/audio/fma_small\060\060472.mp3,Rock,training
60474,data/audio/fma_small\060\060474.mp3,Rock,training
60476,data/audio/fma_small\060\060476.mp3,Rock,training
60477,data/audio/fma_small\060\060477.mp3,Rock,training
60478,data/audio/fma_small\060\060478.mp3,,training
60510,data/audio/fma_small\060\060510.mp3,Experimental,training
60533,data/audio/fma_small\060\060533.mp3,Experimental,training
60534,data/audio/fma_small\060\060534.mp3,Experimental,training
60535,data/audio/fma_small\060\060535.mp3,Experimental,training
60536,data/audio/fma_small\060\060536.mp3,Experimental,training
60537,data/audio/fma_small\060\060537.mp3,Experimental,training
60544,data/audio/fma_small\060\060544.mp3,Experimental,training
60547,data/audio/fma_small\060\060547.mp3,Experimental,training
60548,data/audio/fma_small\060\060548.mp3,Experimental,training
60549,data/audio/fma_small\060\060549.mp3,Experimental,training
60736,data/audio/fma_small\060\060736.mp3,Pop,validation
60753,data/audio/fma_small\060\060753.mp3,,training
60754,data/audio/fma_small\060\060754.mp3,,training
60755,data/audio/fma_small\060\060755.mp3,,training
60756,data/audio/fma_small\060\060756.mp3,,training
60757,data/audio/fma_small\060\060757.mp3,,training
60758,data/audio/fma_small\060\060758.mp3,,training
60775,data/audio/fma_small\060\060775.mp3,Instrumental,test
60776,data/audio/fma_small\060\060776.mp3,Instrumental,test
60777,data/audio/fma_small\060\060777.mp3,Instrumental,test
60857,data/audio/fma_small\060\060857.mp3,Electronic,training
60864,data/audio/fma_small\060\060864.mp3,,validation
60865,data/audio/fma_small\060\060865.mp3,,training
60871,data/audio/fma_small\060\060871.mp3,,training
60872,data/audio/fma_small\060\060872.mp3,,training
60873,data/audio/fma_small\060\060873.mp3,,validation
60874,data/audio/fma_small\060\060874.mp3,,validation
60875,data/audio/fma_small\060\060875.mp3,,validation
60994,data/audio/fma_small\060\060994.mp3,,training
61006,data/audio/fma_small\061\061006.mp3,,training
61007,data/audio/fma_small\061\061007.mp3,,training
61008,data/audio/fma_small\061\061008.mp3,,training
61010,data/audio/fma_small\061\061010.mp3,,training
61011,data/audio/fma_small\061\061011.mp3,,training
61012,data/audio/fma_small\061\061012.mp3,,training
61013,data/audio/fma_small\061\061013.mp3,,training
61159,data/audio/fma_small\061\061159.mp3,,test
61160,data/audio/fma_small\061\061160.mp3,Experimental,training
61161,data/audio/fma_small\061\061161.mp3,Experimental,training
61172,data/audio/fma_small\061\061172.mp3,,training
61174,data/audio/fma_small\061\061174.mp3,,training
61175,data/audio/fma_small\061\061175.mp3,,training
61452,data/audio/fma_small\061\061452.mp3,,training
61453,data/audio/fma_small\061\061453.mp3,,training
61491,data/audio/fma_small\061\061491.mp3,,training
61492,data/audio/fma_small\061\061492.mp3,,training
61493,data/audio/fma_small\061\061493.mp3,,training
61587,data/audio/fma_small\061\061587.mp3,,training
61589,data/audio/fma_small\061\061589.mp3,,training
61591,data/audio/fma_small\061\061591.mp3,,training
61592,data/audio/fma_small\061\061592.mp3,,training
61668,data/audio/fma_small\061\061668.mp3,,training
61670,data/audio/fma_small\061\061670.mp3,,validation
61679,data/audio/fma_small\061\061679.mp3,Folk,training
61734,data/audio/fma_small\061\061734.mp3,Electronic,training
61736,data/audio/fma_small\061\061736.mp3,Rock,training
61742,data/audio/fma_small\061\061742.mp3,Rock,training
61814,data/audio/fma_small\061\061814.mp3,Electronic,test
61820,data/audio/fma_small\061\061820.mp3,Electronic,training
61821,data/audio/fma_small\061\061821.mp3,Electronic,training
61884,data/audio/fma_small\061\061884.mp3,Pop,training
62001,data/audio/fma_small\062\062001.mp3,,test
62003,data/audio/fma_small\062\062003.mp3,,test
62005,data/audio/fma_small\062\062005.mp3,,test
62007,data/audio/fma_small\062\062007.mp3,Instrumental,training
62163,data/audio/fma_small\062\062163.mp3,,test
62164,data/audio/fma_small\062\062164.mp3,,test
62165,data/audio/fma_small\062\062165.mp3,,test
62180,data/audio/fma_small\062\062180.mp3,,test
62183,data/audio/fma_small\062\062183.mp3,Electronic,training
62184,data/audio/fma_small\062\062184.mp3,Electronic,training
62185,data/audio/fma_small\062\062185.mp3,Electronic,training
62186,data/audio/fma_small\062\062186.mp3,Electronic,validation
62187,data/audio/fma_small\062\062187.mp3,Electronic,training
62188,data/audio/fma_small\062\062188.mp3,Electronic,training
62189,data/audio/fma_small\062\062189.mp3,Electronic,training
62190,data/audio/fma_small\062\062190.mp3,,training
62191,data/audio/fma_small\062\062191.mp3,Electronic,training
62192,data/audio/fma_small\062\062192.mp3,Electronic,training
62193,data/audio/fma_small\062\062193.mp3,Electronic,training
62194,data/audio/fma_small\062\062194.mp3,Electronic,training
62195,data/audio/fma_small\062\062195.mp3,Electronic,training
62196,data/audio/fma_small\062\062196.mp3,,training
62337,data/audio/fma_small\062\062337.mp3,Rock,training
62426,data/audio/fma_small\062\062426.mp3,,training
62436,data/audio/fma_small\062\062436.mp3,,training
62445,data/audio/fma_small\062\062445.mp3,,validation
62446,data/audio/fma_small\062\062446.mp3,Rock,training
62448,data/audio/fma_small\062\062448.mp3,Rock,training
62449,data/audio/fma_small\062\062449.mp3,Rock,training
62450,data/audio/fma_small\062\062450.mp3,Rock,training
62452,data/audio/fma_small\062\062452.mp3,Rock,training
62458,data/audio/fma_small\062\062458.mp3,Rock,training
62525,data/audio/fma_small\062\062525.mp3,,validation
62526,data/audio/fma_small\062\062526.mp3,,validation
62527,data/audio/fma_small\062\062527.mp3,,validation
62528,data/audio/fma_small\062\062528.mp3,,validation
62529,data/audio/fma_small\062\062529.mp3,,validation
62531,data/audio/fma_small\062\062531.mp3,,validation
62532,data/audio/fma_small\062\062532.mp3,,validation
62533,data/audio/fma_small\062\062533.mp3,,validation
62534,data/audio/fma_small\062\062534.mp3,Electronic,training
62586,data/audio/fma_small\062\062586.mp3,,training
62589,data/audio/fma_small\062\062589.mp3,Rock,training
62591,data/audio/fma_small\062\062591.mp3,Rock,training
62592,data/audio/fma_small\062\062592.mp3,Rock,training
62594,data/audio/fma_small\062\062594.mp3,Rock,training
62595,data/audio/fma_small\062\062595.mp3,Rock,training
62596,data/audio/fma_small\062\062596.mp3,Rock,training
62655,data/audio/fma_small\062\062655.mp3,,training
62671,data/audio/fma_small\062\062671.mp3,Rock,training
62742,data/audio/fma_small\062\062742.mp3,,training
62748,data/audio/fma_small\062\062748.mp3,,training
62749,data/audio/fma_small\062\062749.mp3,,training
62750,data/audio/fma_small\062\062750.mp3,,training
62751,data/audio/fma_small\062\062751.mp3,,training
62753,data/audio/fma_small\062\062753.mp3,Experimental,training
63043,data/audio/fma_small\063\063043.mp3,Hip-Hop,training
63044,data/audio/fma_small\063\063044.mp3,,training
63045,data/audio/fma_small\063\063045.mp3,,training
63064,data/audio/fma_small\063\063064.mp3,Electronic,training
63065,data/audio/fma_small\063\063065.mp3,Electronic,training
63117,data/audio/fma_small\063\063117.mp3,Rock,training
63149,data/audio/fma_small\063\063149.mp3,,training
63159,data/audio/fma_small\063\063159.mp3,Electronic,training
63161,data/audio/fma_small\063\063161.mp3,Electronic,training
63191,data/audio/fma_small\063\063191.mp3,,test
63208,data/audio/fma_small\063\063208.mp3,Hip-Hop,training
63224,data/audio/fma_small\063\063224.mp3,Rock,validation
63226,data/audio/fma_small\063\063226.mp3,Rock,training
63250,data/audio/fma_small\063\063250.mp3,,training
63251,data/audio/fma_small\063\063251.mp3,,training
63252,data/audio/fma_small\063\063252.mp3,,training
63253,data/audio/fma_small\063\063253.mp3,,training
63255,data/audio/fma_small\063\063255.mp3,,training
63257,data/audio/fma_small\063\063257.mp3,Pop,training
63258,data/audio/fma_small\063\063258.mp3,Pop,training
63287,data/audio/fma_small\063\063287.mp3,,test
63289,data/audio/fma_small\063\063289.mp3,,test
63290,data/audio/fma_small\063\063290.mp3,,training
63291,data/audio/fma_small\063\063291.mp3,,test
63292,data/audio/fma_small\063\063292.mp3,,test
63456,data/audio/fma_small\063\063456.mp3,,validation
63457,data/audio/fma_small\063\063457.mp3,,validation
63470,data/audio/fma_small\063\063470.mp3,,training
63471,data/audio/fma_small\063\063471.mp3,,training
63472,data/audio/fma_small\063\063472.mp3,Electronic,training
63626,data/audio/fma_small\063\063626.mp3,Experimental,training
63655,data/audio/fma_small\063\063655.mp3,Electronic,training
63733,data/audio/fma_small\063\063733.mp3,,validation
63747,data/audio/fma_small\063\063747.mp3,,training
63755,data/audio/fma_small\063\063755.mp3,Electronic,test
63757,data/audio/fma_small\063\063757.mp3,Electronic,test
63770,data/audio/fma_small\063\063770.mp3,Electronic,training
63789,data/audio/fma_small\063\063789.mp3,,training
63803,data/audio/fma_small\063\063803.mp3,Electronic,validation
63804,data/audio/fma_small\063\063804.mp3,Electronic,validation
63805,data/audio/fma_small\063\063805.mp3,Electronic,validation
63874,data/audio/fma_small\063\063874.mp3,Pop,test
63900,data/audio/fma_small\063\063900.mp3,Rock,training
63908,data/audio/fma_small\063\063908.mp3,,test
63922,data/audio/fma_small\063\063922.mp3,Experimental,training
63936,data/audio/fma_small\063\063936.mp3,Experimental,test
63999,data/audio/fma_small\063\063999.mp3,,training
64005,data/audio/fma_small\064\064005.mp3,,training
64006,data/audio/fma_small\064\064006.mp3,Rock,training
64007,data/audio/fma_small\064\064007.mp3,Rock,training
64008,data/audio/fma_small\064\064008.mp3,Rock,training
64009,data/audio/fma_small\064\064009.mp3,Rock,training
64035,data/audio/fma_small\064\064035.mp3,,training
64078,data/audio/fma_small\064\064078.mp3,,training
64079,data/audio/fma_small\064\064079.mp3,Experimental,training
64091,data/audio/fma_small\064\064091.mp3,,validation
64093,data/audio/fma_small\064\064093.mp3,,validation
64247,data/audio/fma_small\064\064247.mp3,,test
64248,data/audio/fma_small\064\064248.mp3,,test
64249,data/audio/fma_small\064\064249.mp3,,test
64252,data/audio/fma_small\064\064252.mp3,,training
64253,data/audio/fma_small\064\064253.mp3,,training
64331,data/audio/fma_small\064\064331.mp3,,test
64332,data/audio/fma_small\064\064332.mp3,,test
64333,data/audio/fma_small\064\064333.mp3,International,training
64334,data/audio/fma_small\064\064334.mp3,International,training
64338,data/audio/fma_small\064\064338.mp3,,training
64364,data/audio/fma_small\064\064364.mp3,,training
64365,data/audio/fma_small\064\064365.mp3,,training
64366,data/audio/fma_small\064\064366.mp3,,training
64407,data/audio/fma_small\064\064407.mp3,,training
64408,data/audio/fma_small\064\064408.mp3,,training
64409,data/audio/fma_small\064\064409.mp3,,training
64410,data/audio/fma_small\064\064410.mp3,,training
64515,data/audio/fma_small\064\064515.mp3,,training
64516,data/audio/fma_small\064\064516.mp3,,training
64517,data/audio/fma_small\064\064517.mp3,,training
64519,data/audio/fma_small\064\064519.mp3,,training
64520,data/audio/fma_small\064\064520.mp3,,training
64521,data/audio/fma_small\064\064521.mp3,,training
64522,data/audio/fma_small\064\064522.mp3,,test
64523,data/audio/fma_small\064\064523.mp3,,test
64535,data/audio/fma_small\064\064535.mp3,,training
64536,data/audio/fma_small\064\064536.mp3,,training
64537,data/audio/fma_small\064\064537.mp3,,training
64538,data/audio/fma_small\064\064538.mp3,,training
64542,data/audio/fma_small\064\064542.mp3,,training
64553,data/audio/fma_small\064\064553.mp3,,validation
64556,data/audio/fma_small\064\064556.mp3,Rock,validation
64567,data/audio/fma_small\064\064567.mp3,,training
64590,data/audio/fma_small\064\064590.mp3,Hip-Hop,training
64591,data/audio/fma_small\064\064591.mp3,Hip-Hop,training
64592,data/audio/fma_small\064\064592.mp3,Hip-Hop,training
64593,data/audio/fma_small\064\064593.mp3,Hip-Hop,training
64594,data/audio/fma_small\064\064594.mp3,Hip-Hop,training
64601,data/audio/fma_small\064\064601.mp3,Hip-Hop,training
64604,data/audio/fma_small\064\064604.mp3,,training
64618,data/audio/fma_small\064\064618.mp3,Folk,training
64625,data/audio/fma_small\064\064625.mp3,,training
64626,data/audio/fma_small\064\064626.mp3,,training
64627,data/audio/fma_small\064\064627.mp3,,training
64628,data/audio/fma_small\064\064628.mp3,,training
64629,data/audio/fma_small\064\064629.mp3,,training
64630,data/audio/fma_small\064\064630.mp3,,training
64631,data/audio/fma_small\064\064631.mp3,Rock,training
64659,data/audio/fma_small\064\064659.mp3,International,validation
64787,data/audio/fma_small\064\064787.mp3,,training
64788,data/audio/fma_small\064\064788.mp3,,training
64789,data/audio/fma_small\064\064789.mp3,,training
64796,data/audio/fma_small\064\064796.mp3,Experimental,training
64809,data/audio/fma_small\064\064809.mp3,,training
64834,data/audio/fma_small\064\064834.mp3,,training
64840,data/audio/fma_small\064\064840.mp3,Pop,training
64841,data/audio/fma_small\064\064841.mp3,Pop,training
64854,data/audio/fma_small\064\064854.mp3,,training
64855,data/audio/fma_small\064\064855.mp3,,training
64856,data/audio/fma_small\064\064856.mp3,,training
64857,data/audio/fma_small\064\064857.mp3,,training
64858,data/audio/fma_small\064\064858.mp3,,test
64859,data/audio/fma_small\064\064859.mp3,,training
64860,data/audio/fma_small\064\064860.mp3,,training
64861,data/audio/fma_small\064\064861.mp3,,training
64862,data/audio/fma_small\064\064862.mp3,,training
64863,data/audio/fma_small\064\064863.mp3,,training
64864,data/audio/fma_small\064\064864.mp3,,training
64865,data/audio/fma_small\064\064865.mp3,,training
64866,data/audio/fma_small\064\064866.mp3,,training
64893,data/audio/fma_small\064\064893.mp3,Experimental,training
64895,data/audio/fma_small\064\064895.mp3,Experimental,training
64896,data/audio/fma_small\064\064896.mp3,Experimental,training
64918,data/audio/fma_small\064\064918.mp3,,training
64919,data/audio/fma_small\064\064919.mp3,,training
64988,data/audio/fma_small\064\064988.mp3,,test
64989,data/audio/fma_small\064\064989.mp3,,test
64990,data/audio/fma_small\064\064990.mp3,,test
64991,data/audio/fma_small\064\064991.mp3,Electronic,training
64992,data/audio/fma_small\064\064992.mp3,Electronic,training
64993,data/audio/fma_small\064\064993.mp3,,training
64994,data/audio/fma_small\064\064994.mp3,,training
64995,data/audio/fma_small\064\064995.mp3,,training
65037,data/audio/fma_small\065\065037.mp3,Folk,training
65038,data/audio/fma_small\065\065038.mp3,Folk,training
65039,data/audio/fma_small\065\065039.mp3,Folk,training
65040,data/audio/fma_small\065\065040.mp3,Folk,training
65063,data/audio/fma_small\065\065063.mp3,,training
65064,data/audio/fma_small\065\065064.mp3,,training
65073,data/audio/fma_small\065\065073.mp3,,training
65076,data/audio/fma_small\065\065076.mp3,,training
65077,data/audio/fma_small\065\065077.mp3,,training
65090,data/audio/fma_small\065\065090.mp3,,training
65234,data/audio/fma_small\065\065234.mp3,,training
65265,data/audio/fma_small\065\065265.mp3,Electronic,training
65488,data/audio/fma_small\065\065488.mp3,,training
65619,data/audio/fma_small\065\065619.mp3,,training
65683,data/audio/fma_small\065\065683.mp3,,training
65685,data/audio/fma_small\065\065685.mp3,,training
65745,data/audio/fma_small\065\065745.mp3,Rock,training
65752,data/audio/fma_small\065\065752.mp3,Rock,training
65755,data/audio/fma_small\065\065755.mp3,,validation
65756,data/audio/fma_small\065\065756.mp3,,validation
65777,data/audio/fma_small\065\065777.mp3,,training
65779,data/audio/fma_small\065\065779.mp3,,test
65780,data/audio/fma_small\065\065780.mp3,,training
65893,data/audio/fma_small\065\065893.mp3,,test
66058,data/audio/fma_small\066\066058.mp3,Hip-Hop,training
66073,data/audio/fma_small\066\066073.mp3,,training
66074,data/audio/fma_small\066\066074.mp3,,training
66075,data/audio/fma_small\066\066075.mp3,,training
66076,data/audio/fma_small\066\066076.mp3,,training
66180,data/audio/fma_small\066\066180.mp3,,training
66187,data/audio/fma_small\066\066187.mp3,,training
66390,data/audio/fma_small\066\066390.mp3,Electronic,training
66394,data/audio/fma_small\066\066394.mp3,Electronic,training
66405,data/audio/fma_small\066\066405.mp3,,validation
66469,data/audio/fma_small\066\066469.mp3,Electronic,training
66482,data/audio/fma_small\066\066482.mp3,Rock,training
66483,data/audio/fma_small\066\066483.mp3,Rock,training
66525,data/audio/fma_small\066\066525.mp3,Rock,training
66534,data/audio/fma_small\066\066534.mp3,Rock,training
66535,data/audio/fma_small\066\066535.mp3,Rock,training
66536,data/audio/fma_small\066\066536.mp3,Electronic,training
66537,data/audio/fma_small\066\066537.mp3,,validation
66538,data/audio/fma_small\066\066538.mp3,,validation
66539,data/audio/fma_small\066\066539.mp3,,validation
66636,data/audio/fma_small\066\066636.mp3,,test
66637,data/audio/fma_small\066\066637.mp3,,test
66638,data/audio/fma_small\066\066638.mp3,,test
66641,data/audio/fma_small\066\066641.mp3,,test
66643,data/audio/fma_small\066\066643.mp3,International,training
66644,data/audio/fma_small\066\066644.mp3,International,training
66646,data/audio/fma_small\066\066646.mp3,International,training
66648,data/audio/fma_small\066\066648.mp3,International,training
66649,data/audio/fma_small\066\066649.mp3,Rock,training
66650,data/audio/fma_small\066\066650.mp3,Rock,training
66689,data/audio/fma_small\066\066689.mp3,,validation
66690,data/audio/fma_small\066\066690.mp3,,validation
66717,data/audio/fma_small\066\066717.mp3,Electronic,training
66757,data/audio/fma_small\066\066757.mp3,Electronic,training
66782,data/audio/fma_small\066\066782.mp3,,training
66783,data/audio/fma_small\066\066783.mp3,,training
67007,data/audio/fma_small\067\067007.mp3,,training
67010,data/audio/fma_small\067\067010.mp3,,training
67011,data/audio/fma_small\067\067011.mp3,,training
67016,data/audio/fma_small\067\067016.mp3,,validation
67017,data/audio/fma_small\067\067017.mp3,,validation
67121,data/audio/fma_small\067\067121.mp3,Instrumental,test
67163,data/audio/fma_small\067\067163.mp3,Hip-Hop,training
67232,data/audio/fma_small\067\067232.mp3,Rock,training
67233,data/audio/fma_small\067\067233.mp3,Rock,training
67235,data/audio/fma_small\067\067235.mp3,Rock,training
67237,data/audio/fma_small\067\067237.mp3,Rock,training
67308,data/audio/fma_small\067\067308.mp3,,validation
67330,data/audio/fma_small\067\067330.mp3,,training
67331,data/audio/fma_small\067\067331.mp3,,training
67332,data/audio/fma_small\067\067332.mp3,,training
67333,data/audio/fma_small\067\067333.mp3,,training
67334,data/audio/fma_small\067\067334.mp3,,training
67336,data/audio/fma_small\067\067336.mp3,,training
67357,data/audio/fma_small\067\067357.mp3,Experimental,validation
67358,data/audio/fma_small\067\067358.mp3,Experimental,validation
67359,data/audio/fma_small\067\067359.mp3,Experimental,validation
67360,data/audio/fma_small\067\067360.mp3,Experimental,validation
67361,data/audio/fma_small\067\067361.mp3,Experimental,validation
67362,data/audio/fma_small\067\067362.mp3,Experimental,validation
67363,data/audio/fma_small\067\067363.mp3,Experimental,validation
67364,data/audio/fma_small\067\067364.mp3,Experimental,validation
67365,data/audio/fma_small\067\067365.mp3,Experimental,validation
67366,data/audio/fma_small\067\067366.mp3,Experimental,validation
67367,data/audio/fma_small\067\067367.mp3,Experimental,training
67368,data/audio/fma_small\067\067368.mp3,,test
67412,data/audio/fma_small\067\067412.mp3,Rock,test
67457,data/audio/fma_small\067\067457.mp3,,training
67470,data/audio/fma_small\067\067470.mp3,,training
67500,data/audio/fma_small\067\067500.mp3,Experimental,training
67553,data/audio/fma_small\067\067553.mp3,Electronic,test
67556,data/audio/fma_small\067\067556.mp3,Electronic,test
67557,data/audio/fma_small\067\067557.mp3,Electronic,test
67558,data/audio/fma_small\067\067558.mp3,Electronic,test
67597,data/audio/fma_small\067\067597.mp3,,training
67598,data/audio/fma_small\067\067598.mp3,,training
67600,data/audio/fma_small\067\067600.mp3,,training
67637,data/audio/fma_small\067\067637.mp3,Instrumental,test
67638,data/audio/fma_small\067\067638.mp3,Instrumental,test
67639,data/audio/fma_small\067\067639.mp3,Instrumental,test
67640,data/audio/fma_small\067\067640.mp3,Instrumental,test
67660,data/audio/fma_small\067\067660.mp3,Folk,test
67661,data/audio/fma_small\067\067661.mp3,Folk,test
67673,data/audio/fma_small\067\067673.mp3,,test
67707,data/audio/fma_small\067\067707.mp3,,training
67760,data/audio/fma_small\067\067760.mp3,,training
67763,data/audio/fma_small\067\067763.mp3,,training
67764,data/audio/fma_small\067\067764.mp3,,training
67765,data/audio/fma_small\067\067765.mp3,,training
67766,data/audio/fma_small\067\067766.mp3,,training
67784,data/audio/fma_small\067\067784.mp3,Hip-Hop,training
67793,data/audio/fma_small\067\067793.mp3,Hip-Hop,training
67829,data/audio/fma_small\067\067829.mp3,,training
68353,data/audio/fma_small\068\068353.mp3,Rock,validation
68354,data/audio/fma_small\068\068354.mp3,Rock,validation
68355,data/audio/fma_small\068\068355.mp3,Rock,validation
68356,data/audio/fma_small\068\068356.mp3,Rock,validation
68404,data/audio/fma_small\068\068404.mp3,Experimental,training
68407,data/audio/fma_small\068\068407.mp3,Experimental,training
68410,data/audio/fma_small\068\068410.mp3,,training
68444,data/audio/fma_small\068\068444.mp3,,training
68531,data/audio/fma_small\068\068531.mp3,,training
68536,data/audio/fma_small\068\068536.mp3,,training
68537,data/audio/fma_small\068\068537.mp3,,training
68538,data/audio/fma_small\068\068538.mp3,,validation
68539,data/audio/fma_small\068\068539.mp3,,test
68540,data/audio/fma_small\068\068540.mp3,,training
68541,data/audio/fma_small\068\068541.mp3,,training
68543,data/audio/fma_small\068\068543.mp3,,training
68549,data/audio/fma_small\068\068549.mp3,,training
68551,data/audio/fma_small\068\068551.mp3,,test
68573,data/audio/fma_small\068\068573.mp3,,training
68579,data/audio/fma_small\068\068579.mp3,,test
68582,data/audio/fma_small\068\068582.mp3,,training
68587,data/audio/fma_small\068\068587.mp3,,training
68592,data/audio/fma_small\068\068592.mp3,,training
68600,data/audio/fma_small\068\068600.mp3,,training
68601,data/audio/fma_small\068\068601.mp3,,training
68680,data/audio/fma_small\068\068680.mp3,,training
68682,data/audio/fma_small\068\068682.mp3,,training
68683,data/audio/fma_small\068\068683.mp3,,training
68820,data/audio/fma_small\068\068820.mp3,,test
68821,data/audio/fma_small\068\068821.mp3,,test
68837,data/audio/fma_small\068\068837.mp3,Rock,training
68838,data/audio/fma_small\068\068838.mp3,Rock,training
68839,data/audio/fma_small\068\068839.mp3,Rock,training
68840,data/audio/fma_small\068\068840.mp3,,training
68841,data/audio/fma_small\068\068841.mp3,,training
68842,data/audio/fma_small\068\068842.mp3,,training
68843,data/audio/fma_small\068\068843.mp3,,training
68844,data/audio/fma_small\068\068844.mp3,,training
68851,data/audio/fma_small\068\068851.mp3,,training
68852,data/audio/fma_small\068\068852.mp3,,training
68853,data/audio/fma_small\068\068853.mp3,,training
68854,data/audio/fma_small\068\068854.mp3,,training
68860,data/audio/fma_small\068\068860.mp3,,training
68861,data/audio/fma_small\068\068861.mp3,,training
68862,data/audio/fma_small\068\068862.mp3,,training
68869,data/audio/fma_small\068\068869.mp3,,training
68872,data/audio/fma_small\068\068872.mp3,,training
68875,data/audio/fma_small\068\068875.mp3,,training
68891,data/audio/fma_small\068\068891.mp3,,test
68892,data/audio/fma_small\068\068892.mp3,,test
68893,data/audio/fma_small\068\068893.mp3,,test
68894,data/audio/fma_small\068\068894.mp3,,test
68895,data/audio/fma_small\068\068895.mp3,,test
68896,data/audio/fma_small\068\068896.mp3,,test
68897,data/audio/fma_small\068\068897.mp3,,test
68898,data/audio/fma_small\068\068898.mp3,,test
68899,data/audio/fma_small\068\068899.mp3,,test
68909,data/audio/fma_small\068\068909.mp3,Rock,training
69001,data/audio/fma_small\069\069001.mp3,,training
69002,data/audio/fma_small\069\069002.mp3,,training
69170,data/audio/fma_small\069\069170.mp3,Folk,training
69181,data/audio/fma_small\069\069181.mp3,,training
69182,data/audio/fma_small\069\069182.mp3,,training
69188,data/audio/fma_small\069\069188.mp3,,validation
69193,data/audio/fma_small\069\069193.mp3,,validation
69194,data/audio/fma_small\069\069194.mp3,,validation
